restaurant_id,name,neighborhood,cuisine,city,google_place_id,address,total_score,review_count,image_url,url
r_118839,Tampopo Ramen,Manhattan,Japanese,NYC,ChIJFxsXmaD2wokRfqXPG2eCyDY,"1 Bennett Ave, New York, NY 10033",4.5,1250,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepVWkrZcPHEc2pcc9BSg9nAdazqgBvMK7aybw22TBBA8VWiHUsgglvF2nwhApPEDNax0LuWkUiXwy-xjVyD6trOP7Fg51IlSrx_aqQaySjq0F0wCbBuOzBWfq9gcR1BiMZoIV8=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Tampopo%20Ramen&query_place_id=ChIJFxsXmaD2wokRfqXPG2eCyDY
r_393119,Porto Salvo,Melrose,Pizza,NYC,ChIJx-zorsr1wokR5a-0j2bBtPI,"424 E 161st St, Bronx, NY 10451",4.6,879,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbwHCIFIUIfTwWfoOf0aW3LanDvaLQiTBCL5-i6pwQkEHB7e5vg0R2RmnZjv6zDTiRFzfX3-qHXRd1_K3cAtxnuMxQJeQpFaNbCJ3XSVsFKNS8JfeJn5gUW59kVPwnUUmUsRyI=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Porto%20Salvo&query_place_id=ChIJx-zorsr1wokR5a-0j2bBtPI
r_0762e3,Yoi Sushi,Flushing,Japanese,NYC,ChIJpVEIhQ5gwokROalRaxDmH3U,"133-22 39th Ave, Flushing, NY 11354",4.6,1329,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeKEUK-GmnLhbPfFnFmMiTk4gGksaGmJKE6Zx64f5XmDnpsGthGNLWm5N1wYXpjD63KWcIxNanWEYkaZ8ABVmhA7NiVdc2-xeJ0by2Vgomn_LWTG6PdEVzvZcBCKaMBkraKcsR=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Yoi%20Sushi&query_place_id=ChIJpVEIhQ5gwokROalRaxDmH3U
r_7db6e6,RAMEN KU-RAKU,Manhattan,Japanese,NYC,ChIJG-jerif3wokR4f40fzi2JTE,"3952 Broadway, New York, NY 10032",4.4,322,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep0RSvC1TRMAR2mys9zNX1thPh7TC1gyQ5uMByYjer_eC9PWHfOtO9h022O3BkEwAv6K6I1oxdTbkyXMRFeWnElXzwkZhlJHCV77kLT9WEGLy6mkTGaiZ16SVyS0dym6oX9C7pN=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=RAMEN%20KU-RAKU&query_place_id=ChIJG-jerif3wokR4f40fzi2JTE
r_718b5d,Susuru Ramen,Long Island City,Ramen,NYC,ChIJI24tFJtfwokRG-LlfsXYTDA,"33-19 36th Ave, Long Island City, NY 11106",4.8,659,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqeqNt5NmsFgSmd5GRrdKcQAudJMc5QIXkSYCT4DeQJLj9rx-lExiYo2-HfwKhUihnPWRoYlL4TD1Dhfyp5_5Ey6VmCVDnEiLXbl-S1U-RZvssjYTdi7VeQE-Jm78qQUCTZXBOa=w408-h513-k-no,https://www.google.com/maps/search/?api=1&query=Susuru%20Ramen&query_place_id=ChIJI24tFJtfwokRG-LlfsXYTDA
r_d6137b,Seichou Ramen,Elmhurst,Restaurant,NYC,ChIJPeWzOO9fwokR_u6ECew2TjY,"85-07 Whitney Ave, Elmhurst, NY 11373",4.9,139,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqf2O57e647y_u8MHrDCxHFERm3tkaVmhISp1ngCI6VB3X_Jz2-dNXwVpDObG5rN-H4nSZYCzaa5yBgJ8L5nwYKtnN9npdqtyYb4Qm-NZAyCdDg3UhtYDkE3pGEoCpf72saWMYK3oEsRmtu=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Seichou%20Ramen&query_place_id=ChIJPeWzOO9fwokR_u6ECew2TjY
r_60dfcd,Umi Tea Chicken & Ramen,Flushing,Restaurant,NYC,ChIJhRD-RBJhwokRLHn8dD9ZEE8,"35-42 Union St, Flushing, NY 11354",4.6,212,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-8MWZ_dvMlHVr6lGLq24fDzFeUEPjir_1SyB0_bJ0yenEhGDG1L4doLIWvcP3xHDlANZl1OKwmrNumcP0aiEC_sdYRugD-FCWL43QSZfPlhoCtctECUjSQEnCo00PkfnjnX1y=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Umi%20Tea%20Chicken%20%26%20Ramen&query_place_id=ChIJhRD-RBJhwokRLHn8dD9ZEE8
r_1e1fd6,Mochiron Izakaya,Long Island City,Japanese,NYC,ChIJOV_brMFfwokRLBtLLaAAslM,"34-18 30th Ave., Long Island City, NY 11103",4.6,395,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLfTRw9YGDPOZJoa3W6qtvICoAlA9iJQgsTxSXw9_74dWzYyFfx0yeilz4h1ADTPbZ6i6kI_SAt3u1N-fLh8xB2_IqzDeGxB6IcYmYlYvVE_E2VT4Cu_fkaFknWSrFnG0Xr5o=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Mochiron%20Izakaya&query_place_id=ChIJOV_brMFfwokRLBtLLaAAslM
r_44d68c,Sugoi Ramen & Izakaya,Manhattan,Ramen,NYC,ChIJOXYs3_X3wokRlWmLcclMwO8,"1621 Lexington Ave, New York, NY 10029",4.9,91,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkeDSee69rdH3rM0uzpWgw_I6fpJ3K9c9wTUlOtu2-kVPWu7Xg6nPsygIWhUW_ueDYHfSvFfbFfPAYaX3AxZjoliF9f5NEwlYKo0IHtxaou7JCnNShGjfgOJrihWbQ_d0AYNBjsUwu_BCf=w408-h510-k-no,https://www.google.com/maps/search/?api=1&query=Sugoi%20Ramen%20%26%20Izakaya&query_place_id=ChIJOXYs3_X3wokRlWmLcclMwO8
r_77d245,KYURAMEN - Flushing,Flushing,Japanese,NYC,ChIJfbej4ephwokRUQlaiJQjX-Y,"133-42 37th Ave, Queens, NY 11354",4.3,1879,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer1r7oAOY59J1llUicbPIHHeKTmgxS3bg9nhJ0jPmn4Jx1TCBg5HiRakYU0QWQHscXrla-JP8QgvuyHaeKSBvXNFbbcXrrd4OaoqXj3gUxSZqUceU7lvs8qg_X0EPPt43VKVRfG=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=KYURAMEN%20-%20Flushing&query_place_id=ChIJfbej4ephwokRUQlaiJQjX-Y
r_a9365c,Akura ramen & sushi,Manhattan,Japanese,NYC,ChIJBwqOev9ZwokRXFRpHsvGlRk,"1588 York Ave, New York, NY 10028",4.8,112,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEZReFhOJf46gEObYQ8_0Tvx4KPeqAK4goq9ek-TKBJJpe-Fn1GpuzBQee_GQ-d45_M0tnrCSfu24byrzwGxCobl5bZAOeyV9gx-xff3MGn3uO3as3uoEFD8WSTzU3-8FrORgtgDYSLQKY=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Akura%20ramen%20%26%20sushi&query_place_id=ChIJBwqOev9ZwokRXFRpHsvGlRk
r_a71b4f,K•Soul Asian&Sushi & Bar,East Bronx,Japanese,NYC,ChIJa30V8v-LwokRA7fYQEwiQt0,"3811 E Tremont Ave, Bronx, NY 10465",4.8,59,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfngnbjCEeDe2l6qREq8HiWc01VbEc8wNvWIAN_29mJEKEJd-nbXhKeTvko7zBm5ojGOvztH2lH4lc3x9IeiMxEfPjJtovYrHGjvYuTHoqlLD4dM_innSSGgeWNmUxgtsMvCeCAbykHlOj=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=K%E2%80%A2Soul%20Asian%26Sushi%20%26%20Bar&query_place_id=ChIJa30V8v-LwokRA7fYQEwiQt0
r_e269b5,Pop Pot Noodle & Tea House,Jackson Heights,Ramen,NYC,ChIJ1cIIHC5fwokRICAj-qhYGMQ,"85-17 37th Ave, Jackson Heights, NY 11372",4.6,69,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnGkucXfWbAW9okAiqLF2ZD9MECSWWK718rFbd8nDUM5tqSXWCsG91mQOtfux2nVP7VN4T6qcw0oNEdG9CVwwQU3NHwzpymusmJGTZ6-jd_tOtdn009kClZif0jMBGOH9dYurJig=w408-h541-k-no,https://www.google.com/maps/search/?api=1&query=Pop%20Pot%20Noodle%20%26%20Tea%20House&query_place_id=ChIJ1cIIHC5fwokRICAj-qhYGMQ
r_e16470,Daimaru Ramen 大丸制面,Flushing,Ramen,NYC,ChIJyTN8ks5hwokRLGNNWaXUV1k,"136-20 Roosevelt Ave, Flushing, NY 11354",4.4,79,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerU9KL2d34bqsPhPo8WWh30rriFFTMne8nvoyVgwHbKZ9Bsy_LhOTabrQhgLknxl8RxQ9KrsGlrZEjQ5FMMWsRgi5KkROkT2j5k0bywTbaPKtP0URroSG5Xx3l4cQ1AbFOwmu1aMQ=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Daimaru%20Ramen%20%E5%A4%A7%E4%B8%B8%E5%88%B6%E9%9D%A2&query_place_id=ChIJyTN8ks5hwokRLGNNWaXUV1k
r_915236,HASHI Ramen & Izakaya,Flushing,Japanese,NYC,ChIJZaM9-NFhwokRY7STVUcfsY0,"192-12 Northern Blvd, Flushing, NY 11358",4.1,598,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoEK2zkgztIz-Ht3wyNQBZ0u2UtrB9fHJ5br5FqROJz9B4t-WgoiwUftXpV7iyr0kmMIlF3RgcF5KLCzHZ_2O1IkateTNw-dlUYZKk8Xf85pYV-ZYXdISvTEZVTxl2uadgqnqpxA4FgnYpV=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=HASHI%20Ramen%20%26%20Izakaya&query_place_id=ChIJZaM9-NFhwokRY7STVUcfsY0
r_f2fce8,Tamashii Ramen Gold - Bayside,Bayside,Japanese,NYC,ChIJ8R0ZPWBhwokRz5mde9e3aRU,"40-09 Bell Blvd, Bayside, NY 11361",4.5,214,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerGkEta4kjzeDy9PneG447sART8fNibDnnINe5615bo-j0Qh6RisBjg2I-cAbo_SKNXqbT5zYtTw-cCtAKV1AWBeCw0LNuXBRwkkt5zBWvI2XSBE5fdbrbWmKbr8NfFjV2g-4ye=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Tamashii%20Ramen%20Gold%20-%20Bayside&query_place_id=ChIJ8R0ZPWBhwokRz5mde9e3aRU
r_293e2e,NIPPON CHA | Bayside Restaurant,Bayside,Japanese,NYC,ChIJex1L_99hwokR0LrJMd8cexQ,"39-34 Bell Blvd, Bayside, NY 11361",4.5,1256,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEy1akntP_arXVTZXZSaU5c6eUetmLduHCFCU33SbvupZ5oRZS5d9eeyl79IKlEn6MT30TfZsSPLUQMCCBjCtx-iUHDDR_BSwrgwhPJG7vcPb_PmzlQz8ILqZbKUxCwGneZk4=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=NIPPON%20CHA%20%7C%20Bayside%20Restaurant&query_place_id=ChIJex1L_99hwokR0LrJMd8cexQ
r_15d3a9,Hunan Noodle,Bayside,Restaurant,NYC,ChIJkXbF9p5hwokRuv_LbM1BPGg,"43-15 Bell Blvd, Bayside, NY 11361",4.5,33,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbbQgz_31ZNs5MPcUw8Wuq81EPByCC3VW_s2Vzzg2U31K7L4StInNJbiYh6-Eqt47H_mSuUziYlJ6NzsPpYyhmJlHhshTKqNRy6AmzN4Y2taGRyyaDtuJE2xCiKn_fQHBR9NMrRgeKvxKR=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Hunan%20Noodle&query_place_id=ChIJkXbF9p5hwokRuv_LbM1BPGg
r_c7d735,Hanami Ramen,Flushing,Ramen,NYC,ChIJEQzd-ZthwokRPhvKnAPYjAs,"147-07 45th Ave, Flushing, NY 11355",4.9,103,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqoaHxqNm8djktG6U9GqvMT3utkr5uesCn_z56NLhz3sycZ1pKjich8bibNvptgBeV9ybWt6uWUoxnXSPCGrK-UvlfgM05esZwClGGanD81xcBxWzqcjcaEQbVBcfFqT4TpgIfsvZTgiB0=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Hanami%20Ramen&query_place_id=ChIJEQzd-ZthwokRPhvKnAPYjAs
r_9a2be1,KYURAMEN - Bayside,Bayside,Ramen,NYC,ChIJiTRoX6SLwokRwZjIKFrR67Y,"38-35 Bell Blvd, Queens, NY 11361",4.5,1224,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLhrLQabQv3Gsr63Y0jtnyyzjqwlrcbKth3SJmVRFMTPUdqZo53FbxT5YH3cEi0eDIiC1yLvGMQiK-E-xVVBc5hTp3fHKQX5DCWG2O_gbd3SHNud-KldlNTZnGin1g4nnauswwFg=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=KYURAMEN%20-%20Bayside&query_place_id=ChIJiTRoX6SLwokRwZjIKFrR67Y
r_dde38b,Noodle Time 重庆小面,Flushing,Chinese,NYC,ChIJs6NoXgBhwokRsuJnLPXnBGs,"37-11 Main St #20, Flushing, NY 11354",5.0,1,https://lh3.googleusercontent.com/gps-cs-s/AHVAweouAoPweZLg78hSEXf25iPuAT7S4F0pVT8awSWZ0_9oa4CrJqDeKdzwPxAETjhKOepXq3ZJyS1JpeKuSjyiEBPgz5XZVwn7jMEurQrRolWPB5xbvHJbd2Ieq6_29dAXHW69p-vq5p2-lmvY=w408-h305-k-no,https://www.google.com/maps/search/?api=1&query=Noodle%20Time%20%E9%87%8D%E5%BA%86%E5%B0%8F%E9%9D%A2&query_place_id=ChIJs6NoXgBhwokRsuJnLPXnBGs
r_efafd4,Chief Beef Noodles,Flushing,Chinese,NYC,ChIJF967LQBhwokR97A3kSqGi9M,"135-03 Roosevelt Ave, Flushing, NY 11354",4.6,134,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoVnNYYwtkkjCrfGiBozPphGwfIS9QrMn72S2IcCi-tMhA0wmv0_TDyBmKfOobSpnWMrxVEFSEWlhk8PdryPN5nFxr-aPCpuGNJRKFbJ96IPerFvmmVLCP67fq6iK7uQqhctbI=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Chief%20Beef%20Noodles&query_place_id=ChIJF967LQBhwokR97A3kSqGi9M
r_bd3042,Chopin Noodle House肖邦拉面馆（New York）,Flushing,Restaurant,NYC,ChIJ8VIl8BJhwokRlkOoUfdeDhc,"37-11 Main St Food Court #25, Flushing, NY 11354",4.3,50,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepg-BfrLsSRHENX6cc62J35pwuq2Fj7AN3qdCgSRpISko8W2WVqpV-F0fS0B--kyldxiQlhcgc-jsU2sVNO5rtwXpdC4YnOQCmfxDV9nF3LSt2Zv546pytCLF8c92wWm1gOTvkp3J5tOoy7=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Chopin%20Noodle%20House%E8%82%96%E9%82%A6%E6%8B%89%E9%9D%A2%E9%A6%86%EF%BC%88New%20York%EF%BC%89&query_place_id=ChIJ8VIl8BJhwokRlkOoUfdeDhc
r_d184fb,HinoMaru Ramen,Astoria,Japanese,NYC,ChIJ0XAgMmZfwokRuSI-VKOVt3A,"33-18 Ditmars Blvd, Astoria, NY 11105",4.5,1127,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofXfwbFDo1wGxrTGSw7Dj1_nVtbhN3CcEWT2nCT4VGWDM3qhlqOkc-3ly5tP_NSL21HEMfC0xkpUAb_4frDXXyqDYy3cety2Gvu1sjHLL6w1sxelAMO-8dy3euTL738FajJNCD=w408-h273-k-no,https://www.google.com/maps/search/?api=1&query=HinoMaru%20Ramen&query_place_id=ChIJ0XAgMmZfwokRuSI-VKOVt3A
r_b8e5ae,Guk Su Jip 국수집 - 北方面家 - kalguksu ( 칼국수) & Naengmyeon (냉면) & Dolsot Bibimbap,Flushing,Chinese,NYC,ChIJf_dNGb9hwokRWhT4pBPwpqA,"160-28 Northern Blvd, Flushing, NY 11358",4.7,653,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKS8grv157gGFqDTBL_Z8X1nyQboJXL4QZjOFKVDtISMpZHiE8KWGeLKZ4xk4xH4HRd0ZglbQo2PvKIJgai5U6Fi67ktqKhTlR8keDK8ONi5GFOz5LH-74Y7r9b2UFvXiydtuRAg=w408-h612-k-no,https://www.google.com/maps/search/?api=1&query=Guk%20Su%20Jip%20%EA%B5%AD%EC%88%98%EC%A7%91%20-%20%E5%8C%97%E6%96%B9%E9%9D%A2%E5%AE%B6%20-%20kalguksu%20(%20%EC%B9%BC%EA%B5%AD%EC%88%98)%20%26%20Naengmyeon%20(%EB%83%89%EB%A9%B4)%20%26%20Dolsot%20Bibimbap&query_place_id=ChIJf_dNGb9hwokRWhT4pBPwpqA
r_c0e50d,Yasubee Authentic Ramen,Flushing,Japanese,NYC,ChIJn8P0yZ1hwokR_9Q19AbMBOM,"136-17 39th Ave, Queens, NY 11354",4.6,286,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepUkEVirvXcOT6de7g6zCj1int7NgHlA7qBpXnstHXwhn-_yGV1PtnZewFif2r8ZsKQAqohVwHPO_-yh_xXnDOqalfgLIN0gHbK5vY94lkq0kYTVB_xnskzxyXl1bKTLcy3FBDN=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Yasubee%20Authentic%20Ramen&query_place_id=ChIJn8P0yZ1hwokR_9Q19AbMBOM
r_7c61fd,Old Luo Yang,Flushing,Chinese,NYC,ChIJX8kyIgxhwokRf99VrKRPwvA,"135-42 39th Ave, Flushing, NY 11354",4.7,575,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq2AQ2M3CJqvdJiGi2rW6O-S1ReNEI4NIgRC_0M_I0oNa1r_EKUNCTyY55uj9baDHAqN9Bq2JJWB9gFfo4O2fdFPYjk3wrKyr7QhW8jamHr-kZ-d1cRehd9IQS6zjq_i5TNAJ2cm7IzBJ4=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Old%20Luo%20Yang&query_place_id=ChIJX8kyIgxhwokRf99VrKRPwvA
r_fbb4ec,121 Master Hong Noodle House (洪面道),Flushing,Restaurant,NYC,ChIJRR6bTfphwokRfJqMiSupIS4,"37-11 Main Street Food Court #9, Flushing, NY 11354",4.9,75,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_OpHB29-r4L8125OtXOZOlNCXhsxUxOYq_a0cvM5RCwb0SKhvyzialjsNi_5wl5fn_4EB6HBeWlRtlqsuWrqljiWLuuveDmgWyZVibFPr5nflE1ANvEbZe2HNriZpXdnt7g2bfOqeDoT-=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=121%20Master%20Hong%20Noodle%20House%20(%E6%B4%AA%E9%9D%A2%E9%81%93)&query_place_id=ChIJRR6bTfphwokRfJqMiSupIS4
r_66a16f,Kyodong Noodles,Long Island City,Korean,NYC,ChIJYxp3JwBfwokRvVo64eVsYSo,"34-51 48th St, Long Island City, NY 11101",4.7,149,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgh-e_YLFRkBDGxeJnsdTCa1sITYz_XTbofrRjtkjfZilQlDNMGb19Z01XItyAf4j9M8m_6zG4d6g1f2Gs282HDYHMGmPbZFoIiX2zLLmQ5NF4kgHGc09kar0cQtcx1gXVA4ohnTg88aGW=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Kyodong%20Noodles&query_place_id=ChIJYxp3JwBfwokRvVo64eVsYSo
r_1cb461,The Noodle Way,East Bronx,Restaurant,NYC,ChIJy16kHh-LwokRssupNDYj--k,"3552 E Tremont Ave store 3, Bronx, NY 10465",4.7,30,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3GsPplzv119Oc3OvHA84YIOKriitpZqBGnbJDKTKcQeFg0oXUnXwRfjkLjm5kXjQBB4a1kJ-ibT5pV7LZwulhGuYUuEogTj9Xa74DYKqypQL2my7EQ8hrA8OcfLRI8FX_mlCvwOwHT9Uy=w408-h268-k-no,https://www.google.com/maps/search/?api=1&query=The%20Noodle%20Way&query_place_id=ChIJy16kHh-LwokRssupNDYj--k
r_181628,胖土豆砂锅米线土豆粉fat potato noodles,Flushing,Restaurant,NYC,ChIJGUwTD0hhwokRJ6Hzk-8pGdo,"37-11 Main St #7FC, Flushing, NY 11354",4.8,25,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqd_2mvqVe29wQLqmUp7RPpowgvwXOzh_8G4GFDIO5w4-9bX7CIpn9mAXb3bWz0uRM8F7TJZHG888F2rgIjCvQr7TPTh6Cj12Tk_n3wqzFB_9BMANm8VPNghZrumapHBavrqO3QOeLMNirR=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=%E8%83%96%E5%9C%9F%E8%B1%86%E7%A0%82%E9%94%85%E7%B1%B3%E7%BA%BF%E5%9C%9F%E8%B1%86%E7%B2%89fat%20potato%20noodles&query_place_id=ChIJGUwTD0hhwokRJ6Hzk-8pGdo
r_ad8faf,二哥 砂锅 · 过桥米线 Bob’s Noodle,Flushing,Restaurant,NYC,ChIJRU8x2lthwokReo1cVA4oKLM,"40-09 Prince St, Flushing, NY 11354",4.7,84,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepo7ahVZOUZAVuapZQoMzbzCgNGwNDytOhFTEyT2KOiXGvy055jzK5Wpq2VYTN2sscIAPHf66Bk2mKyWObufS_Q76dbf2pG-bWM0agZDS06tnc7adnk19dRUIOSP0eQYa_9WnmfjRftyyy-=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=%E4%BA%8C%E5%93%A5%20%E7%A0%82%E9%94%85%20%C2%B7%20%E8%BF%87%E6%A1%A5%E7%B1%B3%E7%BA%BF%20Bob%E2%80%99s%20Noodle&query_place_id=ChIJRU8x2lthwokReo1cVA4oKLM
r_f3d036,Ezra’s Falafel - Supra Factor NYC,Manhattan,Restaurant,NYC,ChIJdwN9ZwBZwokRTS7jlC1XOp4,"1425 Madison Ave, New York, NY 10029",5.0,2,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo55V7SvgomusYHkOJDqYRStLjeW9gHpQvzn2iGhSSJErFQDVbO4gOL6zG8N9kojZ6Qlcu6JZ-9Pof7NMu0SHasI0ccnW4KEWgVxBt--8SDIxK_RqQ90DUwXIku1mWRkomCZRgp8A=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Ezra%E2%80%99s%20Falafel%20-%20Supra%20Factor%20NYC&query_place_id=ChIJdwN9ZwBZwokRTS7jlC1XOp4
r_0d4ff1,Noodle Lab,Flushing,Restaurant,NYC,ChIJX8lw3OCLwokR2VnRgHWPVr0,"25-79 Francis Lewis Blvd, Flushing, NY 11358",4.3,154,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq3istyEfSVpOhZ6PjbbMN-KRLN4v74awX2xnQrEEAUQQEjpzZdzoZvh8zwLleqh9LbZTK-WPksx28ZR_JNa_IullxOzUc7TufrWSPLkyasdhqW5dPAdsn9_7XSl9G6IP05f1dN=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Noodle%20Lab&query_place_id=ChIJX8lw3OCLwokR2VnRgHWPVr0
r_e45a41,Hunan Noodle,Flushing,Chinese,NYC,ChIJy_9PnVphwokRto0GMT_5mH8,"36-36 Prince St #102, Flushing, NY 11354",4.7,644,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj_RGOqexummQdjKBXdrVY15BaFyXnGcSyIk_Ead23B500-_clSPq4jkop12tqFEhcji9ljU6ghKEZb04ZDyfW6xE4_lln7J0v1E902j29wFx67x0tN8iUL2q_znBj_RBV5MzTuA=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Hunan%20Noodle&query_place_id=ChIJy_9PnVphwokRto0GMT_5mH8
r_fc1096,DunHuang Lanzhou Beef Noodle,Flushing,Chinese,NYC,ChIJaThBeBBgwokRPMezjTqipjs,"136-21 37th Ave, Flushing, NY 11354",4.5,1287,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqlX1eRhXmQs5ABnfspVlb-TNSZfWR5kAlntafv47sQ0aeznt0oTpBZcCNADnh6HL0MYHWV5Di_Krmj1iG5nUgmH4bYOUBS_W6gz1cnAGFtBUkmtGVwVTWZnVZOwtkTazEKL-o=w408-h271-k-no,https://www.google.com/maps/search/?api=1&query=DunHuang%20Lanzhou%20Beef%20Noodle&query_place_id=ChIJaThBeBBgwokRPMezjTqipjs
r_4e6e0b,JiBeiChuan Rice Noodle & Ramen,Bayside,Chinese,NYC,ChIJ1ULyVcFhwokRdimG0u181Ks,"42-26 Bell Blvd, Bayside, NY 11361",4.8,439,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlRg31a83lUpIUizAJuiZy2IdbWB23hhgwmWDQcPjouQUi_HcKEty9JiStn3J_a_Y38FN0nl6YS6EJef3Qlvbaoh1H65I7lW6HNkQ7JIy1LBZ3yWVSUOOH5bibu9rCol4IFya6xA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=JiBeiChuan%20Rice%20Noodle%20%26%20Ramen&query_place_id=ChIJ1ULyVcFhwokRdimG0u181Ks
r_1dee11,Pita Yeero,Manhattan,Mediterranean,NYC,ChIJATED-k9ZwokR3tWBQgpuYCQ,"1229 1st Ave, New York, NY 10065",4.8,176,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoU9KARSTrroGkISjSvQoCNaAn2qBHs4Lv3NVYHYrN7_UWhcpWOgGzQnMA0HEMNUD8QIfrhlneFI9AOf-8EdzXp3By2FwCi7jN8EYkY0NA6gCYfc7uC85ePY4G7-lTbkwJcHzNIRscEaKY_=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Pita%20Yeero&query_place_id=ChIJATED-k9ZwokR3tWBQgpuYCQ
r_a138f8,Soom Soom,Manhattan,Mediterranean,NYC,ChIJE7KM7YtZwokRbRZ7EAsH7hg,"1108 Lexington Ave, New York, NY 10075",4.7,697,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepiu8VIBDARcygSj5ieKrFeJm2L1686yHgqoep9K5DU5XOtcaaUli_QwbGPDtjrSaUA0g_TxuKQP9YYacJMG0u0GtQbxd3wuKxqBpsAOB_B1tQb77fUkseIzO_izOetNuZJP36G=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Soom%20Soom&query_place_id=ChIJE7KM7YtZwokRbRZ7EAsH7hg
r_0a498d,JiBeiChuan Noodles(Flushing)季北川花胶汤米粉 (法拉盛店),Flushing,Chinese,NYC,ChIJA4PaHX9hwokRJiJK0tEIfJs,"38-10 Prince St, Flushing, NY 11354",4.7,788,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjuUmsGpxYI-tX_AqA4SKlTcIvIXl2HU1LhA3cKyy6yRz_n3LPt03jdpEx5C1FcVXLcTAtILw-GDE_ENW3BmYSTyJEB4h7mRxgUhnf4m8U0LMW9aRnhZkXcYJmY9Mc78mx6tpL=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=JiBeiChuan%20Noodles(Flushing)%E5%AD%A3%E5%8C%97%E5%B7%9D%E8%8A%B1%E8%83%B6%E6%B1%A4%E7%B1%B3%E7%B2%89%20(%E6%B3%95%E6%8B%89%E7%9B%9B%E5%BA%97)&query_place_id=ChIJA4PaHX9hwokRJiJK0tEIfJs
